file,group,MJD,seeing,ra,dec,gain,readnoise,date
h_e_20150327_18_1_1_1.fits,1,57108.92169,3.311652,10:01:23.887,+02:31:13.58,1.62,8.0,2015-03-27T22:07:14.050
h_e_20140514_30_1_1_1.fits,5,56791.881275,6.210768,10:02:04.657,+02:20:55.82,1.62,8.0,2014-05-14T21:09:02.134
h_e_20140307_13_1_1_1.fits,4,56723.854754,4.905203,10:01:23.296,+02:21:10.40,1.62,8.0,2014-03-07T20:30:50.736
h_e_20150401_5_1_1_1.fits,2,57113.842352,5.254872,10:02:03.325,+02:31:11.37,1.62,8.0,2015-04-01T20:12:59.196
h_e_20150415_18_1_1_1.fits,6,57127.876127,4.48596,10:00:43.677,+02:11:07.38,1.62,8.0,2015-04-15T21:01:37.404
h_e_20131123_79_1_1_1.fits,7,56620.254081,3.57986,10:01:24.293,+02:11:16.83,1.62,8.0,2013-11-24T06:05:52.621
h_e_20140103_52_1_1_1.fits,8,56661.093218,4.685393,10:02:04.116,+02:11:12.60,1.62,8.0,2014-01-04T02:14:14.066
h_e_20150507_21_1_1_1.fits,7,57149.957009,3.815995,10:01:24.202,+02:11:06.52,1.62,8.0,2015-05-07T22:58:05.550
h_e_20140207_67_1_1_1.fits,5,56695.999986,5.044511,10:02:03.960,+02:21:11.49,1.62,8.0,2014-02-07T23:59:58.785
h_e_20140320_25_1_1_1.fits,3,56736.867582,5.138607,10:00:43.761,+02:21:14.00,1.62,8.0,2014-03-20T20:49:19.114
h_e_20140327_58_1_1_1.fits,2,56744.010738,6.693703,10:02:04.695,+02:30:48.08,1.62,8.0,2014-03-28T00:15:27.746
h_e_20150415_13_1_1_1.fits,0,57127.87113,5.357034,10:00:43.725,+02:31:07.26,1.62,8.0,2015-04-15T20:54:25.640
h_e_20131123_72_1_1_1.fits,4,56620.24748,6.420352,10:01:24.281,+02:21:17.83,1.62,8.0,2013-11-24T05:56:22.251
h_e_20140307_18_1_1_1.fits,5,56723.859491,5.231454,10:02:03.492,+02:21:10.30,1.62,8.0,2014-03-07T20:37:39.986
h_e_20140421_22_1_1_1.fits,7,56768.885199,3.673253,10:01:24.101,+02:10:59.16,1.62,8.0,2014-04-21T21:14:41.229
h_e_20140227_42_1_1_1.fits,8,56716.013801,7.193882,10:02:04.226,+02:11:09.35,1.62,8.0,2014-02-28T00:19:52.423
h_e_20150510_5_1_1_1.fits,2,57152.85846,4.778691,10:02:02.745,+02:31:13.91,1.62,8.0,2015-05-10T20:36:10.941
h_e_20140414_21_1_1_1.fits,1,56761.88809,4.094657,10:01:24.226,+02:31:10.38,1.62,8.0,2014-04-14T21:18:50.991
h_e_20140326_21_1_1_1.fits,4,56742.912049,7.208839,10:01:24.185,+02:21:16.33,1.62,8.0,2014-03-26T21:53:21.003
h_e_20131218_79_1_1_1.fits,6,56645.088493,4.577256,10:00:43.484,+02:11:11.60,1.62,8.0,2013-12-19T02:07:25.799
h_e_20140513_23_1_1_1.fits,1,56790.896563,3.386498,10:01:24.353,+02:30:51.60,1.62,8.0,2014-05-13T21:31:03.083
h_e_20150414_19_1_1_1.fits,8,57126.887622,3.810327,10:02:03.867,+02:11:06.34,1.62,8.0,2015-04-14T21:18:10.546
h_e_20150412_31_1_1_1.fits,6,57124.934376,2.635666,10:00:43.900,+02:11:10.79,1.62,8.0,2015-04-12T22:25:30.096
h_e_20140319_38_1_1_1.fits,7,56735.888231,4.486019,10:01:24.451,+02:11:08.02,1.62,8.0,2014-03-19T21:19:03.176
h_e_20131203_6_1_1_1.fits,0,56630.234771,4.671089,10:00:44.154,+02:31:15.94,1.62,8.0,2013-12-04T05:38:04.193
h_e_20140421_18_1_1_1.fits,0,56768.881391,3.25452,10:00:44.019,+02:31:01.06,1.62,8.0,2014-04-21T21:09:12.206
h_e_20140105_67_1_1_1.fits,3,56663.09621,4.823934,10:00:43.947,+02:21:14.24,1.62,8.0,2014-01-06T02:18:32.563
h_e_20150313_20_1_1_1.fits,0,57094.892561,4.493074,10:00:43.667,+02:31:14.07,1.62,8.0,2015-03-13T21:25:17.283
h_e_20150502_4_1_1_1.fits,2,57144.8646,3.568613,10:02:03.513,+02:31:12.90,1.62,8.0,2015-05-02T20:45:01.422
h_e_20140301_30_1_1_1.fits,4,56717.881635,5.705914,10:01:23.301,+02:21:07.47,1.62,8.0,2014-03-01T21:09:33.287
h_e_20150412_27_1_1_1.fits,3,57124.930382,4.898355,10:00:43.755,+02:21:09.15,1.62,8.0,2015-04-12T22:19:45.036
h_e_20140327_62_1_1_1.fits,5,56744.014536,6.722049,10:02:04.648,+02:20:48.48,1.62,8.0,2014-03-28T00:20:55.913
h_e_20131230_115_1_1_1.fits,4,56657.072597,5.991833,10:01:24.342,+02:21:05.89,1.62,8.0,2013-12-31T01:44:32.390
h_e_20131106_127_1_1_1.fits,8,56603.230987,5.833219,10:02:04.588,+02:11:55.97,1.62,8.0,2013-11-07T05:32:37.303
h_e_20140105_71_1_1_1.fits,6,56663.100005,6.813991,10:00:44.018,+02:11:12.60,1.62,8.0,2014-01-06T02:24:00.468
h_e_20150426_7_1_1_1.fits,0,57138.852204,2.938771,10:00:43.510,+02:31:10.50,1.62,8.0,2015-04-26T20:27:10.393
h_e_20140206_32_1_1_1.fits,4,56695.000304,8.274323,10:01:24.182,+02:21:10.75,1.62,8.0,2014-02-07T00:00:26.234
h_e_20131105_99_1_1_1.fits,8,56602.218769,3.805565,10:02:04.151,+02:11:29.65,1.62,8.0,2013-11-06T05:15:01.630
h_e_20150215_28_1_1_1.fits,0,57069.089586,8.272341,10:00:44.874,+02:30:47.10,1.62,8.0,2015-02-16T02:09:00.254
h_e_20140318_41_1_1_1.fits,3,56734.87458,8.479901,10:00:43.892,+02:21:12.82,1.62,8.0,2014-03-18T20:59:23.754
h_e_20131128_84_1_1_1.fits,2,56625.15955,6.706046,10:02:03.912,+02:31:12.89,1.62,8.0,2013-11-29T03:49:45.154
h_e_20140304_17_1_1_1.fits,4,56720.898499,8.266666,10:01:23.783,+02:21:13.44,1.62,8.0,2014-03-04T21:33:50.345
h_e_20150316_11_1_1_1.fits,3,57097.840698,4.190225,10:00:43.999,+02:21:11.22,1.62,8.0,2015-03-16T20:10:36.293
h_e_20140113_84_1_1_1.fits,8,56671.007044,7.460812,10:02:03.713,+02:11:07.65,1.62,8.0,2014-01-14T00:10:08.616
h_e_20140317_35_1_1_1.fits,6,56733.888408,4.184985,10:00:43.951,+02:11:12.98,1.62,8.0,2014-03-17T21:19:18.480
h_e_20131107_143_1_1_1.fits,0,56604.211592,3.109814,10:00:43.523,+02:31:12.88,1.62,8.0,2013-11-08T05:04:41.527
h_e_20150404_22_1_1_1.fits,8,57116.880459,5.28419,10:02:03.582,+02:11:13.79,1.62,8.0,2015-04-04T21:07:51.669
h_e_20140423_27_1_1_1.fits,1,56770.931122,3.618965,10:01:24.527,+02:30:45.71,1.62,8.0,2014-04-23T22:20:48.956
h_e_20150411_12_1_1_1.fits,4,57123.841781,3.914289,10:01:23.655,+02:21:08.92,1.62,8.0,2015-04-11T20:12:09.910
h_e_20140205_74_1_1_1.fits,4,56693.981025,7.334583,10:01:23.564,+02:21:15.26,1.62,8.0,2014-02-05T23:32:40.594
h_e_20150408_10_1_1_1.fits,3,57120.868711,4.069377,10:00:43.720,+02:21:09.20,1.62,8.0,2015-04-08T20:50:56.607
h_e_20140210_44_1_1_1.fits,2,56698.941545,3.303899,10:02:03.645,+02:31:10.41,1.62,8.0,2014-02-10T22:35:49.451
h_e_20150228_22_1_1_1.fits,5,57081.895508,5.587794,10:02:04.587,+02:21:11.25,1.62,8.0,2015-02-28T21:29:31.887
h_e_20131216_58_1_1_1.fits,2,56643.226063,7.072303,10:02:04.386,+02:31:01.80,1.62,8.0,2013-12-17T05:25:31.821
h_e_20150417_16_1_1_1.fits,7,57129.851376,3.027927,10:01:23.551,+02:11:09.54,1.62,8.0,2015-04-17T20:25:58.917
h_e_20140524_33_1_1_1.fits,8,56801.911998,4.540111,10:02:04.606,+02:11:02.22,1.62,8.0,2014-05-24T21:53:16.586
h_e_20140308_33_1_1_1.fits,5,56724.875304,7.286215,10:02:03.640,+02:21:08.45,1.62,8.0,2014-03-08T21:00:26.243
h_e_20150422_15_1_1_1.fits,2,57134.960653,3.249359,10:02:04.596,+02:31:09.33,1.62,8.0,2015-04-22T23:03:20.400
h_e_20140423_31_1_1_1.fits,8,56770.934925,4.105214,10:02:04.445,+02:10:44.00,1.62,8.0,2014-04-23T22:26:17.481
h_e_20150410_18_1_1_1.fits,6,57122.848742,7.603076,10:00:43.453,+02:11:11.91,1.62,8.0,2015-04-10T20:22:11.290
h_e_20131114_84_1_1_1.fits,6,56611.269575,5.994486,10:00:44.073,+02:11:15.62,1.62,8.0,2013-11-15T06:28:11.300
h_e_20131120_51_1_1_1.fits,8,56617.149696,5.90608,10:02:03.511,+02:11:05.65,1.62,8.0,2013-11-21T03:35:33.738
h_e_20150502_10_1_1_1.fits,7,57144.87064,3.034831,10:01:23.491,+02:11:11.91,1.62,8.0,2015-05-02T20:53:43.287
h_e_20131216_62_1_1_1.fits,5,56643.229853,8.13379,10:02:04.400,+02:21:00.16,1.62,8.0,2013-12-17T05:30:59.316
h_e_20150216_42_1_1_1.fits,6,57070.083874,6.678369,10:00:45.096,+02:10:48.95,1.62,8.0,2015-02-17T02:00:46.706
h_e_20140303_35_1_1_1.fits,2,56719.933152,6.040883,10:02:03.846,+02:31:15.16,1.62,8.0,2014-03-03T22:23:44.315
h_e_20150429_13_1_1_1.fits,2,57141.850493,2.90229,10:02:03.651,+02:31:06.98,1.62,8.0,2015-04-29T20:24:42.592
h_e_20150405_12_1_1_1.fits,1,57117.866283,6.285011,10:01:23.496,+02:31:10.91,1.62,8.0,2015-04-05T20:47:26.824
h_e_20140417_14_1_1_1.fits,2,56764.909822,999.0,10:02:04.149,+02:30:55.48,1.62,8.0,2014-04-17T21:50:08.637
h_e_20150430_11_1_1_1.fits,6,57142.870072,2.505645,10:00:43.434,+02:11:11.00,1.62,8.0,2015-04-30T20:52:54.192
h_e_20131120_47_1_1_1.fits,1,56617.145932,5.784263,10:01:23.452,+02:31:05.97,1.62,8.0,2013-11-21T03:30:08.530
h_e_20150428_5_1_1_1.fits,2,57140.852177,2.569507,10:02:03.549,+02:31:06.94,1.62,8.0,2015-04-28T20:27:08.108
h_e_20150228_18_1_1_1.fits,2,57081.891506,5.666119,10:02:04.489,+02:31:11.44,1.62,8.0,2015-02-28T21:23:46.136
h_e_20140505_43_1_1_1.fits,0,56782.91149,4.108273,10:00:43.966,+02:30:45.26,1.62,8.0,2014-05-05T21:52:32.706
h_e_20131126_114_1_1_1.fits,6,56623.135536,4.704317,10:00:43.509,+02:11:11.19,1.62,8.0,2013-11-27T03:15:10.273
h_e_20150404_18_1_1_1.fits,1,57116.876465,5.431802,10:01:23.507,+02:31:14.28,1.62,8.0,2015-04-04T21:02:06.606
h_e_20140204_52_1_1_1.fits,7,56692.981354,4.75509,10:01:24.154,+02:11:07.10,1.62,8.0,2014-02-04T23:33:09.025
h_e_20150328_14_1_1_1.fits,3,57109.865781,6.863176,10:00:43.274,+02:21:10.47,1.62,8.0,2015-03-28T20:46:43.486
h_e_20140513_24_1_1_1.fits,0,56790.897512,7.979201,10:00:44.364,+02:30:51.62,1.62,8.0,2014-05-13T21:32:25.004
h_e_20140326_26_1_1_1.fits,5,56742.916824,14.62037,10:02:04.266,+02:21:14.01,1.62,8.0,2014-03-26T22:00:13.636
h_e_20140227_36_1_1_1.fits,4,56716.008073,9.592886,10:01:24.243,+02:21:11.95,1.62,8.0,2014-02-28T00:11:37.471
h_e_20140406_18_1_1_1.fits,6,56753.873968,4.368763,10:00:43.982,+02:11:09.50,1.62,8.0,2014-04-06T20:58:30.835
h_e_20140103_48_1_1_1.fits,1,56661.089451,6.37837,10:01:24.063,+02:31:14.30,1.62,8.0,2014-01-04T02:08:48.581
h_e_20140414_26_1_1_1.fits,7,56761.892852,4.033812,10:01:24.215,+02:11:09.13,1.62,8.0,2014-04-14T21:25:42.421
h_e_20140321_28_1_1_1.fits,5,56737.871757,5.780331,10:02:03.817,+02:21:15.54,1.62,8.0,2014-03-21T20:55:19.820
h_e_20150401_9_1_1_1.fits,5,57113.846393,966.0,10:02:03.385,+02:21:10.22,1.62,8.0,2015-04-01T20:18:48.368
h_e_20131123_75_1_1_1.fits,0,56620.250311,4.095716,10:00:44.307,+02:31:17.15,1.62,8.0,2013-11-24T06:00:26.849
h_e_20150315_19_1_1_1.fits,3,57096.879091,3.244492,10:00:43.499,+02:21:14.76,1.62,8.0,2015-03-15T21:05:53.464
h_e_20140427_21_1_1_1.fits,8,56774.927172,5.394729,10:02:04.241,+02:10:45.22,1.62,8.0,2014-04-27T22:15:07.658
h_e_20150415_14_1_1_1.fits,3,57127.872134,7.956299,10:00:43.754,+02:21:07.19,1.62,8.0,2015-04-15T20:55:52.343
h_e_20150312_17_1_1_1.fits,0,57093.867516,14.06142,10:00:43.938,+02:31:09.80,1.62,8.0,2015-03-12T20:49:13.340
h_e_20140320_22_1_1_1.fits,2,56736.864707,3.953274,10:02:03.747,+02:31:14.93,1.62,8.0,2014-03-20T20:45:10.675
h_e_20131226_102_1_1_1.fits,7,56653.097626,3.959497,10:01:24.188,+02:11:08.94,1.62,8.0,2013-12-27T02:20:34.861
h_e_20131128_83_1_1_1.fits,4,56625.158609,6.635,10:01:23.929,+02:21:12.47,1.62,8.0,2013-11-29T03:48:23.780
h_e_20150315_23_1_1_1.fits,6,57096.883095,3.445104,10:00:43.602,+02:11:14.10,1.62,8.0,2015-03-15T21:11:39.405
h_e_20140102_78_1_1_1.fits,2,56660.055654,3.898291,10:02:03.857,+02:31:05.73,1.62,8.0,2014-01-03T01:20:08.467
h_e_20140506_38_1_1_1.fits,8,56783.893613,2.932853,10:02:04.392,+02:10:46.57,1.62,8.0,2014-05-06T21:26:48.133
h_e_20140407_28_1_1_1.fits,5,56754.91435,3.652393,10:02:04.355,+02:21:07.14,1.62,8.0,2014-04-07T21:56:39.879
h_e_20140206_35_1_1_1.fits,0,56695.003157,5.827089,10:00:44.201,+02:31:10.39,1.62,8.0,2014-02-07T00:04:32.780
h_e_20150214_40_1_1_1.fits,3,57067.924327,5.023137,10:00:44.484,+02:21:11.80,1.62,8.0,2015-02-14T22:11:01.824
h_e_20140327_65_1_1_1.fits,6,56744.017376,4.963178,10:00:44.573,+02:10:48.61,1.62,8.0,2014-03-28T00:25:01.254
h_e_20140301_37_1_1_1.fits,7,56717.88828,3.610176,10:01:23.364,+02:11:07.44,1.62,8.0,2014-03-01T21:19:07.366
h_e_20150418_16_1_1_1.fits,0,57130.877333,3.129981,10:00:43.612,+02:31:05.48,1.62,8.0,2015-04-18T21:03:21.558
h_e_20150430_6_1_1_1.fits,0,57142.865079,2.761565,10:00:43.426,+02:31:11.45,1.62,8.0,2015-04-30T20:45:42.838
h_e_20150502_3_1_1_1.fits,4,57144.863608,3.799744,10:01:23.487,+02:21:13.36,1.62,8.0,2015-05-02T20:43:35.766
h_e_20150408_7_1_1_1.fits,2,57120.865711,2.968915,10:02:03.723,+02:31:10.16,1.62,8.0,2015-04-08T20:46:37.413
h_e_20150212_37_1_1_1.fits,8,57065.98087,7.078183,10:02:05.024,+02:11:10.55,1.62,8.0,2015-02-12T23:32:27.187
h_e_20150227_34_1_1_1.fits,8,57080.929136,4.533611,10:02:04.853,+02:11:15.93,1.62,8.0,2015-02-27T22:17:57.309
h_e_20150329_9_1_1_1.fits,0,57110.848539,3.887466,10:00:43.124,+02:31:17.32,1.62,8.0,2015-03-29T20:21:53.777
h_e_20131114_83_1_1_1.fits,7,56611.268633,6.041334,10:01:24.119,+02:11:16.67,1.62,8.0,2013-11-15T06:26:49.920
h_e_20140112_79_1_1_1.fits,7,56670.013742,9.217234,10:01:23.475,+02:11:05.80,1.62,8.0,2014-01-13T00:19:47.326
h_e_20140308_34_1_1_1.fits,8,56724.876258,6.44968,10:02:03.698,+02:11:08.35,1.62,8.0,2014-03-08T21:01:48.717
h_e_20140524_34_1_1_1.fits,7,56801.91295,4.824037,10:01:24.522,+02:11:01.63,1.62,8.0,2014-05-24T21:54:38.876
h_e_20150417_11_1_1_1.fits,1,57129.846336,3.809762,10:01:23.567,+02:31:08.57,1.62,8.0,2015-04-17T20:18:43.459
h_e_20131231_92_1_1_1.fits,8,56658.061556,4.908523,10:02:03.861,+02:11:07.57,1.62,8.0,2014-01-01T01:28:38.468
h_e_20150228_25_1_1_1.fits,6,57081.898511,6.374742,10:00:44.539,+02:11:11.56,1.62,8.0,2015-02-28T21:33:51.358
h_e_20150424_16_1_1_1.fits,1,57136.896187,2.789334,10:01:23.642,+02:31:16.49,1.62,8.0,2015-04-24T21:30:30.585
h_e_20140210_43_1_1_1.fits,4,56698.940585,5.968027,10:01:23.557,+02:21:10.91,1.62,8.0,2014-02-10T22:34:26.537
h_e_20150511_19_1_1_1.fits,6,57153.863633,4.215916,10:00:42.598,+02:11:10.94,1.62,8.0,2015-05-11T20:43:37.896
h_e_20150411_15_1_1_1.fits,0,57123.844775,6.215902,10:00:43.612,+02:31:08.48,1.62,8.0,2015-04-11T20:16:28.543
h_e_20150311_18_1_1_1.fits,1,57092.885912,3.972465,10:01:23.810,+02:31:14.97,1.62,8.0,2015-03-11T21:15:42.767
h_e_20131107_144_1_1_1.fits,3,56604.212539,4.019321,10:00:43.598,+02:21:12.31,1.62,8.0,2013-11-08T05:06:03.343
h_e_20140317_32_1_1_1.fits,5,56733.885544,7.726926,10:02:03.912,+02:21:14.13,1.62,8.0,2014-03-17T21:15:11.024
h_e_20150224_17_1_1_1.fits,4,57077.915042,8.922276,10:01:24.348,+02:21:11.80,1.62,8.0,2015-02-24T21:57:39.649
h_e_20150409_7_1_1_1.fits,2,57121.857625,4.487962,10:02:03.765,+02:31:08.92,1.62,8.0,2015-04-09T20:34:58.766
h_e_20140113_83_1_1_1.fits,5,56671.006099,8.710243,10:02:03.778,+02:21:07.56,1.62,8.0,2014-01-14T00:08:46.941
h_e_20140209_32_1_1_1.fits,7,56697.99629,5.622643,10:01:24.107,+02:11:11.09,1.62,8.0,2014-02-09T23:54:39.414
h_e_20150508_21_1_1_1.fits,7,57150.889479,3.714611,10:01:23.131,+02:10:59.32,1.62,8.0,2015-05-08T21:20:50.962
h_e_20150328_13_1_1_1.fits,0,57109.864782,7.626501,10:00:43.285,+02:31:10.44,1.62,8.0,2015-03-28T20:45:17.140
h_e_20140503_25_1_1_1.fits,4,56780.864748,5.348079,10:01:23.930,+02:20:51.70,1.62,8.0,2014-05-03T20:45:14.240
h_e_20150423_7_1_1_1.fits,0,57135.859591,2.676661,10:00:43.687,+02:31:06.73,1.62,8.0,2015-04-23T20:37:48.673
h_e_20150311_22_1_1_1.fits,8,57092.889867,3.500037,10:02:03.883,+02:11:14.41,1.62,8.0,2015-03-11T21:21:24.551
h_e_20140224_66_1_1_1.fits,1,56712.967843,3.830275,10:01:23.797,+02:31:15.47,1.62,8.0,2014-02-24T23:13:41.596
h_e_20140311_69_1_1_1.fits,8,56728.088419,5.241946,10:02:04.426,+02:10:55.26,1.62,8.0,2014-03-12T02:07:19.362
h_e_20140505_44_1_1_1.fits,3,56782.912435,4.258075,10:00:44.004,+02:20:44.93,1.62,8.0,2014-05-05T21:53:54.393
h_e_20131223_80_1_1_1.fits,1,56650.060248,9.644357,10:01:23.602,+02:31:10.34,1.62,8.0,2013-12-24T01:26:45.384
h_e_20140502_39_1_1_1.fits,8,56779.918401,4.115301,10:02:04.469,+02:10:48.19,1.62,8.0,2014-05-02T22:02:29.822
h_e_20140403_29_1_1_1.fits,8,56750.902567,2.842046,10:02:04.298,+02:11:13.51,1.62,8.0,2014-04-03T21:39:41.813
h_e_20140404_27_1_1_1.fits,1,56751.901576,4.276165,10:01:24.251,+02:31:15.72,1.62,8.0,2014-04-04T21:38:16.206
h_e_20140101_77_1_1_1.fits,6,56659.059332,3.790666,10:00:43.896,+02:11:08.17,1.62,8.0,2014-01-02T01:25:26.245
h_e_20150416_21_1_1_1.fits,6,57128.888833,4.494469,10:00:43.817,+02:11:00.68,1.62,8.0,2015-04-16T21:19:55.159
h_e_20140222_74_1_1_1.fits,4,56710.989123,9.474051,10:01:24.145,+02:21:13.35,1.62,8.0,2014-02-22T23:44:20.259
h_e_20140106_89_1_1_1.fits,6,56664.23628,3.072828,10:00:44.795,+02:10:57.27,1.62,8.0,2014-01-07T05:40:14.558
h_e_20140228_27_1_1_1.fits,1,56716.982047,5.130304,10:01:24.133,+02:31:16.28,1.62,8.0,2014-02-28T23:34:08.890
h_e_20140503_33_1_1_1.fits,6,56780.87234,4.819558,10:00:43.816,+02:10:48.71,1.62,8.0,2014-05-03T20:56:10.181
h_e_20150501_8_1_1_1.fits,4,57143.859835,4.488592,10:01:23.646,+02:21:11.61,1.62,8.0,2015-05-01T20:38:09.724
h_e_20140417_13_1_1_1.fits,4,56764.908868,3.257295,10:01:24.105,+02:20:54.62,1.62,8.0,2014-04-17T21:48:46.221
h_e_20150405_15_1_1_1.fits,5,57117.869282,6.740285,10:02:03.582,+02:21:10.39,1.62,8.0,2015-04-05T20:51:45.966
h_e_20150211_38_1_1_1.fits,8,57064.972366,5.012867,10:02:05.133,+02:11:10.51,1.62,8.0,2015-02-11T23:20:12.383
h_e_20150429_14_1_1_1.fits,1,57141.851488,2.913558,10:01:23.582,+02:31:06.65,1.62,8.0,2015-04-29T20:26:08.544
h_e_20140224_70_1_1_1.fits,8,56712.971646,5.05062,10:02:03.930,+02:11:14.55,1.62,8.0,2014-02-24T23:19:10.218
h_e_20131224_98_1_1_1.fits,6,56651.083602,5.080861,10:00:43.505,+02:11:09.11,1.62,8.0,2013-12-25T02:00:23.242
h_e_20150216_36_1_1_1.fits,1,57070.077846,5.876666,10:01:25.069,+02:30:51.31,1.62,8.0,2015-02-17T01:52:05.927
h_e_20131216_65_1_1_1.fits,6,56643.232684,5.002867,10:00:44.308,+02:10:58.16,1.62,8.0,2013-12-17T05:35:03.868
h_e_20140303_41_1_1_1.fits,7,56719.938856,4.915977,10:01:23.897,+02:11:13.58,1.62,8.0,2014-03-03T22:31:57.141
h_e_20140404_31_1_1_1.fits,8,56751.905371,4.798959,10:02:04.315,+02:11:12.72,1.62,8.0,2014-04-04T21:43:44.056
h_e_20140305_20_1_1_1.fits,1,56721.869591,5.078572,10:01:23.277,+02:31:12.74,1.62,8.0,2014-03-05T20:52:12.634
h_e_20131225_84_1_1_1.fits,0,56652.050791,3.922227,10:00:43.451,+02:31:05.76,1.62,8.0,2013-12-26T01:13:08.363
h_e_20140228_31_1_1_1.fits,8,56716.985867,4.65957,10:02:04.179,+02:11:15.37,1.62,8.0,2014-02-28T23:39:38.925
h_e_20150211_33_1_1_1.fits,2,57064.967344,5.83846,10:02:05.079,+02:31:09.87,1.62,8.0,2015-02-11T23:12:58.486
h_e_20150509_20_1_1_1.fits,1,57151.884827,5.825668,10:01:23.630,+02:31:00.95,1.62,8.0,2015-05-09T21:14:09.081
h_e_20140303_39_1_1_1.fits,5,56719.936958,5.536006,10:02:03.880,+02:21:13.84,1.62,8.0,2014-03-03T22:29:13.201
h_e_20150329_12_1_1_1.fits,8,57110.851538,4.607186,10:02:03.269,+02:11:17.03,1.62,8.0,2015-03-29T20:26:12.891
h_e_20140204_48_1_1_1.fits,0,56692.977538,5.271852,10:00:44.116,+02:31:07.38,1.62,8.0,2014-02-04T23:27:39.324
h_e_20150505_12_1_1_1.fits,0,57147.924884,3.343897,10:00:43.443,+02:31:06.24,1.62,8.0,2015-05-05T22:11:49.953
h_e_20140126_57_1_1_1.fits,7,56684.08661,7.953518,10:01:24.202,+02:11:16.64,1.62,8.0,2014-01-27T02:04:43.086
h_e_20140417_18_1_1_1.fits,5,56764.913623,5.656521,10:02:04.097,+02:20:53.28,1.62,8.0,2014-04-17T21:55:37.025
h_e_20140302_25_1_1_1.fits,4,56718.879436,7.336185,10:01:23.269,+02:21:08.81,1.62,8.0,2014-03-02T21:06:23.234
h_e_20150330_10_1_1_1.fits,4,57111.836349,3.257313,10:01:23.398,+02:21:11.99,1.62,8.0,2015-03-30T20:04:20.520
h_e_20140504_36_1_1_1.fits,0,56781.891592,2.946686,10:00:44.250,+02:30:41.45,1.62,8.0,2014-05-04T21:23:53.577
h_e_20150211_40_1_1_1.fits,6,57064.974372,4.543205,10:00:45.086,+02:11:10.57,1.62,8.0,2015-02-11T23:23:05.709
h_e_20131224_93_1_1_1.fits,0,56651.078825,5.925215,10:00:43.550,+02:31:08.24,1.62,8.0,2013-12-25T01:53:30.484
h_e_20140416_12_1_1_1.fits,0,56763.870372,3.372176,10:00:44.061,+02:31:11.37,1.62,8.0,2014-04-16T20:53:20.132
h_e_20150328_18_1_1_1.fits,6,57109.869779,5.48429,10:00:43.296,+02:11:08.79,1.62,8.0,2015-03-28T20:52:28.883
h_e_20140423_11_1_1_1.fits,0,56770.876274,2.808879,10:00:43.935,+02:30:58.28,1.62,8.0,2014-04-23T21:01:50.043
h_e_20150428_9_1_1_1.fits,5,57140.856178,2.984533,10:02:03.580,+02:21:04.77,1.62,8.0,2015-04-28T20:32:53.782
h_e_20140106_82_1_1_1.fits,2,56664.229589,10.54187,10:02:04.925,+02:30:55.72,1.62,8.0,2014-01-07T05:30:36.448
h_e_20140502_41_1_1_1.fits,6,56779.920309,5.079019,10:00:44.354,+02:10:48.09,1.62,8.0,2014-05-02T22:05:14.687
h_e_20140304_21_1_1_1.fits,3,56720.902319,6.910341,10:00:43.747,+02:21:13.31,1.62,8.0,2014-03-04T21:39:20.354
h_e_20140323_26_1_1_1.fits,0,56739.907931,5.110778,10:00:43.888,+02:31:16.63,1.62,8.0,2014-03-23T21:47:25.261
h_e_20150511_12_1_1_1.fits,2,57153.856656,3.36182,10:02:02.510,+02:31:12.23,1.62,8.0,2015-05-11T20:33:35.083
h_e_20140606_45_1_1_1.fits,7,56814.910691,2.834324,10:01:24.598,+02:11:01.72,1.62,8.0,2014-06-06T21:51:23.670
h_e_20140113_78_1_1_1.fits,4,56671.001374,6.810791,10:01:23.640,+02:21:08.31,1.62,8.0,2014-01-14T00:01:58.728
h_e_20140210_48_1_1_1.fits,5,56698.945359,6.207364,10:02:03.678,+02:21:09.95,1.62,8.0,2014-02-10T22:41:19.016
h_e_20140208_56_1_1_1.fits,6,56696.949799,8.147152,10:00:43.737,+02:11:06.08,1.62,8.0,2014-02-08T22:47:42.650
h_e_20140205_78_1_1_1.fits,3,56693.984848,7.264858,10:00:43.555,+02:21:14.81,1.62,8.0,2014-02-05T23:38:10.905
h_e_20140524_29_1_1_1.fits,1,56801.90818,5.618151,10:01:24.545,+02:31:00.81,1.62,8.0,2014-05-24T21:47:46.727
h_e_20140114_76_1_1_1.fits,7,56672.003388,7.157521,10:01:23.799,+02:11:07.14,1.62,8.0,2014-01-15T00:04:52.709
h_e_20150223_12_1_1_1.fits,5,57077.071797,7.532547,10:02:05.064,+02:20:47.69,1.62,8.0,2015-02-24T01:43:23.225
h_e_20140308_29_1_1_1.fits,2,56724.871483,4.773119,10:02:03.523,+02:31:07.78,1.62,8.0,2014-03-08T20:54:56.111
h_e_20140323_30_1_1_1.fits,7,56739.911729,4.770326,10:01:24.035,+02:11:16.24,1.62,8.0,2014-03-23T21:52:53.353
h_e_20140112_72_1_1_1.fits,4,56670.007111,8.137383,10:01:23.344,+02:21:05.54,1.62,8.0,2014-01-13T00:10:14.366
h_e_20140211_42_1_1_1.fits,3,56699.921587,4.562917,10:00:43.350,+02:21:07.59,1.62,8.0,2014-02-11T22:07:05.079
h_e_20140422_21_1_1_1.fits,4,56769.882741,4.358285,10:01:23.933,+02:20:54.92,1.62,8.0,2014-04-22T21:11:08.808
